0	0
1.44305E-05	2.311575001
3.65464E-05	4.703155221
8.31293E-05	7.697249038
0.000103989	9.545216021
0.000118575	12.23929897
0.000171166	14.63649925
0.000218056	18.08751992
0.00024299	21.57288268
0.000301481	25.57288439
0.000342381	27.20136982
0.000367677	30.5391559
0.000403635	32.55133052
0.00041171	35.00304979
0.000465932	38.33666994
0.000503506	42.5726452
0.000550303	44.39739094
0.000574236	47.51352895
0.000627874	49.60212561
0.000625548	53.03444645
0.000681561	55.44022606
0.000736369	58.83574286
0.000760533	60.70628018
0.000781091	63.16722242
0.000804	65.33157727
0.000822546	68.74772397
0.000890458	70.94359987
0.000911823	74.24201987
0.000956119	77.66351875
0.00102235	81.52941521
0.001036218	82.58875089
0.0010557	85.85549232
0.00108231	87.19307026
0.001121559	90.44644645
0.001166499	93.03160486
0.001204021	96.30833439
0.001243891	99.04154285
0.001284674	100.5839707
0.001307728	102.7427878
0.001336081	105.3814303
0.001372788	108.7485651
0.001428027	111.6534888
0.00146152	114.9338971
0.001483055	117.5567262
0.001512343	118.4507728
0.00153453	120.2846425
0.001608841	124.0513716
0.001616593	127.0384657
0.001677378	129.9502818
0.00168586	132.1561677
0.001738369	134.4280265
0.001762978	136.2879326
0.001782759	138.4060313
0.001828216	141.2061336
0.001885049	144.2115625
0.001918839	146.5819223
0.001942348	149.8194196
0.001962334	151.0925605
0.001998026	153.2084425
0.002040761	154.4470671
0.002082529	158.3874976
0.002110834	160.306637
0.002164989	163.6200036
0.002190188	165.1219913
0.002219116	167.6970032
0.002265232	168.8643543
0.002288733	171.8839415
0.002330256	174.4157407
0.002350547	178.1422407
0.002396057	178.6047634
0.002426883	180.690108
0.002456769	182.290935
0.002476928	184.1527122
0.002539304	187.0118559
0.002559043	189.6965244
0.002600867	192.7638808
0.0026557	193.7360555
0.002704586	195.9456936
0.002716579	197.4923193
0.002737175	198.9399797
0.002794843	202.1375717
0.002826099	205.0386778
0.002844556	205.9340262
0.00290412	207.8947124
0.002915354	209.7040871
0.002946294	211.416048
0.002987633	213.46009
0.003029388	215.7897909
0.003064781	218.4144936
0.00310476	219.9447243
0.003136737	220.9034591
0.00315881	223.2528839
0.0032047	224.9418208
0.003247123	226.7764773
0.003277428	229.4260914
0.003319144	231.623102
0.003344443	232.0515296
0.003380399	233.8600936
0.003416301	234.8786874
0.003456448	237.9994931
0.003485782	238.744448
0.003532439	241.7263425
0.003562293	243.201545
0.003587274	244.4603438
0.003625356	244.7839915
0.003660781	247.1312227
0.003679899	248.0494942
0.003737017	251.0702677
0.003778532	252.500834
0.003809367	254.3568121
0.003819393	254.2058361
0.003863248	255.4880071
0.003893326	257.4755983
0.003932855	259.5889059
0.00398022	261.6567626
0.004020449	263.2091145
0.004049064	264.4384309
0.004068331	265.1868209
0.004114544	266.158844
0.004126859	268.2838307
0.004177703	269.9934859
0.004237865	271.1379046
0.004260174	272.896439
0.004285111	273.0264255
0.00432223	274.1905549
0.004344225	274.637366
0.00440055	277.2581678
0.004426369	279.2847074
0.004474154	279.8634716
0.004497941	280.8247857
0.004526308	281.6965282
0.004559774	281.9372281
0.004604794	283.6098725
0.004631649	285.4489104
0.004681401	288.008677
0.004719051	287.8256915
0.004748921	289.2272524
0.004791461	289.322088
0.004804547	290.6251526
0.004851689	291.1148223
0.004881555	293.1370898
0.004925728	293.9265629
0.004957048	295.369238
0.004990942	295.296233
0.005000749	296.1099444
0.005060549	296.6588022
0.00510063	298.5342141
0.005139201	300.185382
0.005168824	300.9222569
0.005212516	300.1876498
0.005228458	301.523578
0.005259301	301.7943176
0.005293887	303.4294523
0.005337469	303.891025
0.005373873	306.0726636
0.005408846	305.9210959
0.005437291	306.6499013
0.005468439	307.1599054
0.005508686	307.6454902
0.005549425	307.6158618
0.005580908	309.6690965
0.005618993	310.6264885
0.005660169	310.5268649
0.005690245	310.8672761
0.005725752	311.670842
0.005742128	312.5441981
0.005796633	313.9398059
0.005814879	313.9978317
0.005863974	314.8083457
0.005898228	315.0930188
0.005943369	315.0361618
0.005960365	315.0398617
0.00600675	316.424996
0.006055654	317.7133661
0.006082808	317.8569503
0.006113962	318.6168683
0.006158782	317.4411325
0.006177956	318.3612308
0.006187595	318.8955797
0.006264523	320.5446077
0.006285072	320.600352
0.006328637	322.0851791
0.006348328	321.1560321
0.006381396	320.844682
0.006409969	320.110881
0.006443139	322.701421
0.006488801	323.1122193
0.006520748	324.7322937
0.006578898	323.8916963
0.006579626	323.805176
0.006616582	323.6283668
0.006641201	324.3407366
0.006687244	325.4007368
0.006743904	326.4381618
0.006776778	325.7479966
0.006807832	326.8594631
0.006838159	326.2539727
0.006858748	326.1329762
0.006908234	327.0847215
0.006953693	327.9637759
0.006991544	327.9799918
0.007039647	328.2364829
0.007045929	328.3510186
0.007082011	328.291097
0.00712074	328.5652967
0.007159311	328.9805305
0.007200061	329.6776065
0.007231673	329.7879202
0.007270344	330.5090599
0.007305432	330.6285352
0.007319706	330.4414468
0.007343892	330.1878956
0.007413361	332.1207382
0.007456617	332.0521803
0.007490765	332.5039695
0.007494112	331.6983043
0.007543021	331.8477558
0.007567592	332.8410148
0.007611101	332.6618448
0.007661561	333.3396511
0.007678502	333.9329356
0.00773272	333.3420688
0.007742292	333.3196336
0.007780554	333.00382
0.007807375	334.0785539
0.007862261	334.4379503
0.00788423	334.7583802
0.007935506	335.4073099
0.007964191	335.7393147
0.008009446	334.8087684
0.008015048	335.0224852
0.008061572	334.9385051
0.008094895	335.884525
0.008152461	336.5149477
0.00817808	336.6438936
0.008216688	336.5037038
0.008253039	336.5942012
0.008263825	335.9369181
0.008309482	337.0159888
0.008352596	337.1788354
0.00839296	337.7063041
0.008409162	337.6832303
0.008447191	336.8122417
0.008467307	336.6618799
0.008508419	337.7474259
0.008542841	339.1730329
0.008608027	339.2825521
0.008618861	339.482031
0.00866388	338.9710965
0.008686039	339.3719959
0.008729162	338.1188996
0.008732402	339.620046
0.008792912	340.2105227
0.00884979	340.6579612
0.008872722	339.5967127
0.008901276	340.4891276
0.008919802	339.2518325
0.0089525	339.867138
0.008996934	339.4744171
0.009048568	341.1873077
0.009087557	340.8859686
0.009129368	341.2099188
0.009149496	340.563724
0.00918444	340.9103245
0.009213892	340.3590721
0.009230962	341.425515
0.009275046	342.0261002
0.009341895	343.2444906
0.009359635	341.9018021
0.00939219	342.4930979
0.009392526	341.8780277
0.009462474	342.1137859
0.009485392	342.6418919
0.00953827	343.7553511
0.009563387	343.3187056
0.009606861	343.5279054
0.009610227	342.5604905
0.009651473	343.0632842
0.009705248	343.2355151
0.009743409	344.394586
0.009769944	344.5777634
0.009823894	344.2357261
0.009831427	343.8653991
0.009869868	344.7404618
0.009899636	344.7501498
0.009936469	345.4187159
0.010003791	346.1007272
0.010031278	345.6036166
0.01004308	344.6678713
0.010074576	344.5592195
0.010105762	345.1042721
0.010163265	345.3880603
0.010192636	346.2916648
0.010230571	346.191734
0.010257663	345.7106987
0.010296709	345.2991734
0.010318598	345.2515604
0.01036116	345.3791717
0.010389723	346.4194519
0.010442501	346.782758
0.010470571	347.7125336
0.010506659	346.3445996
0.010534752	346.2819729
0.010559068	346.0679712
0.010599266	347.4205331
0.010629788	347.4848302
0.0106989	348.7744164
0.010716487	347.5211846
0.010738937	348.79406
0.010771033	346.8924806
0.010814532	348.0752672
0.010848435	348.1101351
0.010894621	348.6921354
0.010936822	348.4494994
0.010976281	348.4949438
0.010977315	347.7269524
0.011013799	347.6890639
0.011048962	348.0801518
0.011074714	349.4239683
0.011131669	349.0469832
0.011175799	349.7661657
0.011204003	349.4318611
0.011240556	349.4725813
0.011251129	348.8945948
0.011297218	349.6409362
0.011342375	350.1110588
0.011374736	350.6945987
0.011424644	350.3210172
0.011438988	350.6913422
0.011479952	349.9840127
0.011494192	350.0258577
0.011536962	350.3939093
0.011585958	350.7966729
0.011621722	351.8567443
0.011656812	351.0651871
0.011681566	351.0013682
0.011707689	350.6635877
0.011743913	350.7704011
0.011787061	351.509755
0.011827364	352.7127437
0.011869267	351.3749823
0.01190949	352.5182474
0.011935194	351.3601955
0.011960328	352.1109783
0.011988406	351.608436
0.012018912	352.6009089
0.012067962	352.5485453
0.012113472	352.5487072
0.012126101	351.1485574
0.012172357	352.1216652
0.012191391	352.5125384
0.012256056	353.0013625
0.012273254	353.5701689
0.012313306	354.1067765
0.012355034	353.1725746
0.012371689	352.6891064
0.012404946	353.2690359
0.012449923	353.3671759
0.012473651	353.2010924
0.012507498	353.6195914
0.012568838	354.3219929
0.01258172	353.2517965
0.01260973	352.6451337
0.012644011	354.0261213
0.012697006	354.1649063
0.012733375	354.8638278
0.012774131	355.61519
0.012798496	354.7269461
0.012824047	353.6554014
0.012835558	352.9310997
0.012895226	354.5836303
0.012940208	356.0233258
0.01298818	355.6702285
0.013004515	355.9155472
0.013038577	355.3933906
0.013072456	355.1602759
0.013093976	355.4883642
0.013135104	355.6257406
0.013179249	356.7378253
0.013214207	356.1566892
0.013260413	356.7481023
0.013267404	356.3377648
0.013291524	355.8522889
0.013342782	355.3659543
0.013383487	357.3395315
0.01345179	357.7028484
0.013462416	357.719366
0.013495508	356.6401042
0.013522924	357.0112629
0.013553977	355.4409441
0.013592945	357.1325471
0.013626652	356.9890801
0.013661672	358.5927158
0.013712988	356.9105737
0.013729852	357.1696068
0.013780107	357.1654438
0.013796016	357.0476084
0.013834511	357.4945672
0.013881822	358.9552231
0.013901417	358.6035877
0.013949962	358.0843883
0.013984352	357.8152602
0.01399951	358.2822997
0.01405465	357.5950877
0.014076638	358.6461015
0.014110534	359.1534153
0.014150151	359.2424385
0.01419603	358.6415164
0.014214845	358.5063043
0.014275539	358.3228306
0.014277163	358.8294811
0.014327468	359.490132
0.014367051	359.8393754
0.014381739	359.1748325
0.014426242	358.3478806
0.014450669	358.873045
0.014502048	358.8064782
